,0,1,2,3,4,5,6
79,0.0,0.0,0.0,0.0,0.029107980058328545,0.0,0.0
80,0.0,0.0,0.0,0.0,0.018044666108556026,0.0,0.0
81,0.0,0.0,0.0,0.0,0.006677316928239941,0.0,0.0
82,0.0,0.0,0.0,0.0,-7.379048031578789e-05,0.0,0.0
83,0.0,0.0,0.0,0.0,-0.01061699635329384,0.0,0.0
84,0.0,0.0,0.0,0.0,-0.020506082798499366,0.0,0.0
85,0.0,0.0,0.0,0.0,-0.029763997458754715,0.0,0.0
86,0.0,0.0,0.0,0.0,-0.03465895155265942,0.0,0.0
87,0.0,0.0,0.0,0.0,-0.04283543492585461,0.0,0.0
88,0.0,0.0,0.0,0.0,-0.05138315221000163,0.0,0.0
89,0.0,0.0,0.0,0.0,0.012094914533582982,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0037824758984142774,0.0,0.0
91,0.0,0.0,0.0,0.0,-0.006185541138123485,0.0,0.0
92,0.0,0.0,0.0,0.0,0.030160874657682864,0.0,0.0
93,0.0,0.0,0.0,0.0,0.06512143671851862,0.0,0.0
94,0.0,0.0,0.0,0.0,0.05271129184420382,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0449886368002689,0.0,0.0
96,0.0,0.0,0.0,0.0,0.033801018146045546,0.0,0.0
97,0.0,0.0,0.0,0.0,0.02240598745455749,0.0,0.0
98,0.0,0.0,0.0,0.0,0.012593367354281909,0.0,0.0
99,0.0,0.0,0.0,0.0,0.003117030217226705,0.0,0.0
100,0.0,0.0,0.0,0.0,0.04380112135611516,0.0,0.0
101,0.0,0.0,0.0,0.0,0.03251881398818237,0.0,0.0
102,0.0,0.0,0.0,0.0,0.021293739865156647,0.0,0.0
103,0.0,0.0,0.0,0.0,0.010745768092843756,0.0,0.0
104,0.0,0.0,0.0,0.0,0.000838666681321695,0.0,0.0
105,0.0,0.0,0.0,0.0,-0.004075284783937802,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0759790579087603,0.0,0.0
107,0.0,0.0,0.0,0.0,0.06426465286794847,0.0,0.0
108,0.0,0.0,0.0,0.0,0.05333327908283391,0.0,0.0
109,0.0,0.0,0.0,0.0,0.041951451013325904,0.0,0.0
110,0.0,0.0,0.0,0.0,0.03064951615170714,0.0,0.0
111,0.0,0.0,0.0,0.0,0.02050477117154139,0.0,0.0
112,0.0,0.0,0.0,0.0,0.015032995668185214,0.0,0.0
113,0.0,0.0,0.0,0.0,0.006136789226803302,0.0,0.0
114,0.0,0.0,0.0,0.0,-0.002525256820081957,0.0,0.0
115,0.0,0.0,0.0,0.0,-0.01053728804006628,0.0,0.0
116,0.0,0.0,0.0,0.0,0.02427043426543836,0.0,0.0
117,0.0,0.0,0.0,0.0,0.014667340369623624,0.0,0.0
118,0.0,0.0,0.0,0.0,0.007075839991503552,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.028667089737455697,0.0,0.0
121,0.0,0.0,0.0,0.0,0.019375083414825627,0.0,0.0
122,0.0,0.0,0.0,0.0,0.010739098630783324,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0017464245515390344,0.0,0.0
124,0.0,0.0,0.0,0.0,-0.0066531273218757535,0.0,0.0
125,0.0,0.0,0.0,0.0,-0.013175733105645805,0.0,0.0
126,0.0,0.0,0.0,0.0,-0.018144618687414075,0.0,0.0
127,0.0,0.0,0.0,0.0,-0.025282093957392403,0.0,0.0
128,0.0,0.0,0.0,0.0,-0.032365918996106156,0.0,0.0
129,0.0,0.0,0.0,0.0,0.04964321844076401,0.0,0.0
130,0.0,0.0,0.0,0.0,0.039331276487107415,0.0,0.0
131,0.0,0.0,0.0,0.0,0.031915732106845514,0.0,0.0
132,0.0,0.0,0.0,0.0,0.025420920620175095,0.0,0.0
133,0.0,0.0,0.0,0.0,0.016802324982155364,0.0,0.0
134,0.0,0.0,0.0,0.0,0.008295133063471806,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,-0.005270186164632434,0.0,0.0
137,0.0,0.0,0.0,0.0,-0.010179021658290797,0.0,0.0
138,0.0,0.0,0.0,0.0,-0.017112912630420696,0.0,0.0
139,0.0,0.0,0.0,0.0,-0.023965784588218172,0.0,0.0
140,0.0,0.0,0.0,0.0,-0.030674328538077975,0.0,0.0
141,0.0,0.0,0.0,0.0,-0.03459716375769389,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0242763898955415,0.0,0.0
143,0.0,0.0,0.0,0.0,0.016201941683120995,0.0,0.0
144,0.0,0.0,0.0,0.0,0.008238210858981595,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0004748724971076928,0.0,0.0
146,0.0,0.0,0.0,0.0,-0.004461572099292305,0.0,0.0
147,0.0,0.0,0.0,0.0,-0.00905801311838562,0.0,0.0
148,0.0,0.0,0.0,0.0,-0.015551329515633816,0.0,0.0
149,0.0,0.0,0.0,0.0,-0.021987851424849065,0.0,0.0
150,0.0,0.0,0.0,0.0,0.049356350820602454,0.0,0.0
151,0.0,0.0,0.0,0.0,0.04271976654508454,0.0,0.0
152,0.0,0.0,0.0,0.0,0.03648630115035839,0.0,0.0
153,0.0,0.0,0.0,0.0,0.02898980090810778,0.0,0.0
154,0.0,0.0,0.0,0.0,0.020876393815069158,0.0,0.0
155,0.0,0.0,0.0,0.0,0.015485130152398012,0.0,0.0
156,0.0,0.0,0.0,0.0,0.010443911827580863,0.0,0.0
157,0.0,0.0,0.0,0.0,0.004183305920298489,0.0,0.0
158,0.0,0.0,0.0,0.0,-0.0026902976333260317,0.0,0.0
159,0.0,0.0,0.0,0.0,-0.0070229122687859545,0.0,0.0
160,0.0,0.0,0.0,0.0,-0.011051377899096567,0.0,0.0
161,0.0,0.0,0.0,0.0,-0.01625429689483703,0.0,0.0
162,0.0,0.0,0.0,0.0,-0.0220681229852544,0.0,0.0
163,0.0,0.0,0.0,0.0,0.1150066619555048,0.0,0.0
164,0.0,0.0,0.0,0.0,0.10640532911833783,0.0,0.0
165,0.0,0.0,0.0,0.0,0.09995688732170872,0.0,0.0
166,0.0,0.0,0.0,0.0,0.09210391073119106,0.0,0.0
167,0.0,0.0,0.0,0.0,0.08623532280731944,0.0,0.0
168,0.0,0.0,0.0,0.0,0.079032032349398,0.0,0.0
169,0.0,0.0,0.0,0.0,0.07368747682315262,0.0,0.0
170,0.0,0.0,0.0,0.0,0.06710858218321092,0.0,0.0
171,0.0,0.0,0.0,0.0,0.06475031269393333,0.0,0.0
172,0.0,0.0,0.0,0.0,0.06245745739890746,0.0,0.0
173,0.0,0.0,0.0,0.0,0.06023736734581033,0.0,0.0
174,0.0,0.0,0.0,0.0,0.05808459399572171,0.0,0.0
175,0.0,0.0,0.0,0.0,0.05599789180884322,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0539350023622282,0.0,0.0
177,0.0,0.0,0.0,0.0,0.052017634147646534,0.0,0.0
178,0.0,0.0,0.0,0.0,0.050121477970315555,0.0,0.0
179,0.0,0.0,0.0,0.0,0.048286204778092166,0.0,0.0
180,0.0,0.0,0.0,0.0,0.046513684117001665,0.0,0.0
181,0.0,0.0,0.0,0.0,0.04479281727409818,0.0,0.0
182,0.0,0.0,0.0,0.0,0.04309831342587733,0.0,0.0
183,0.0,0.0,0.0,0.0,0.041526485906313186,0.0,0.0
184,0.0,0.0,0.0,0.0,0.03997498455989237,0.0,0.0
185,0.0,0.0,0.0,0.0,0.038478829606275175,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0370310441862695,0.0,0.0
187,0.0,0.0,0.0,0.0,0.035636978323803845,0.0,0.0
188,0.0,0.0,0.0,0.0,0.034287350142268774,0.0,0.0
189,0.0,0.0,0.0,0.0,0.03298122522151602,0.0,0.0
190,0.0,0.0,0.0,0.0,0.031724608453581674,0.0,0.0
191,0.0,0.0,0.0,0.0,0.030512450575128972,0.0,0.0
192,0.0,0.0,0.0,0.0,0.029343361040629744,0.0,0.0
193,0.0,0.0,0.0,0.0,0.02821612766553413,0.0,0.0
194,0.0,0.0,0.0,0.0,0.027129445483505776,0.0,0.0
195,0.0,0.0,0.0,0.0,0.026082059764207268,0.0,0.0
196,0.0,0.0,0.0,0.0,0.025072771927937724,0.0,0.0
197,0.0,0.0,0.0,0.0,0.024100324643961484,0.0,0.0
198,0.0,0.0,0.0,0.0,0.023163596456955992,0.0,0.0
199,0.0,0.0,0.0,0.0,0.022233217056324722,0.0,0.0
200,0.0,0.0,0.0,0.0,0.021365459131715937,0.0,0.0
201,0.0,0.0,0.0,0.0,0.020529970838146505,0.0,0.0
202,0.0,0.0,0.0,0.0,0.01972568885852883,0.0,0.0
203,0.0,0.0,0.0,0.0,0.018951535461748575,0.0,0.0
204,0.0,0.0,0.0,0.0,0.01820368664771355,0.0,0.0
205,0.0,0.0,0.0,0.0,0.017481858912496477,0.0,0.0
206,0.0,0.0,0.0,0.0,0.016791577507543582,0.0,0.0
207,0.0,0.0,0.0,0.0,0.016129127824398626,0.0,0.0
208,0.0,0.0,0.0,0.0,0.015491121198159877,0.0,0.0
209,0.0,0.0,0.0,0.0,0.014877503669961968,0.0,0.0
210,0.0,0.0,0.0,0.0,0.01428668890866438,0.0,0.0
211,0.0,0.0,0.0,0.0,0.013717633638999404,0.0,0.0
212,0.0,0.0,0.0,0.0,0.013172155164917005,0.0,0.0
213,0.0,0.0,0.0,0.0,0.012647762424938326,0.0,0.0
214,0.0,0.0,0.0,0.0,0.012136697107501404,0.0,0.0
215,0.0,0.0,0.0,0.0,0.011652437155983327,0.0,0.0
216,0.0,0.0,0.0,0.0,0.011193221448357092,0.0,0.0
217,0.0,0.0,0.0,0.0,0.010745691495330775,0.0,0.0
218,0.0,0.0,0.0,0.0,0.010315651282806166,0.0,0.0
219,0.0,0.0,0.0,0.0,0.009902431358491016,0.0,0.0
220,0.0,0.0,0.0,0.0,0.009505400821798396,0.0,0.0
221,0.0,0.0,0.0,0.0,0.009118947898053842,0.0,0.0
222,0.0,0.0,0.0,0.0,0.008752709217848624,0.0,0.0
223,0.0,0.0,0.0,0.0,0.008400945958079088,0.0,0.0
224,0.0,0.0,0.0,0.0,0.008055413843148604,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0077301195323797225,0.0,0.0
226,0.0,0.0,0.0,0.0,0.007419782954852448,0.0,0.0
227,0.0,0.0,0.0,0.0,0.007120696862667121,0.0,0.0
228,0.0,0.0,0.0,0.0,0.006833534979342958,0.0,0.0
229,0.0,0.0,0.0,0.0,0.006556857417357746,0.0,0.0
230,0.0,0.0,0.0,0.0,0.006292930895209485,0.0,0.0
231,0.0,0.0,0.0,0.0,0.00603866804360128,0.0,0.0
232,0.0,0.0,0.0,0.0,0.005794544673614267,0.0,0.0
233,0.0,0.0,0.0,0.0,0.005560213379237749,0.0,0.0
234,0.0,0.0,0.0,0.0,0.005334475649264022,0.0,0.0
235,0.0,0.0,0.0,0.0,0.005118485949224461,0.0,0.0
236,0.0,0.0,0.0,0.0,0.004910283954655063,0.0,0.0
237,0.0,0.0,0.0,0.0,0.004711312340831718,0.0,0.0
238,0.0,0.0,0.0,0.0,0.00452030182658175,0.0,0.0
239,0.0,0.0,0.0,0.0,0.004336986189213136,0.0,0.0
240,0.0,0.0,0.0,0.0,0.00416104837740036,0.0,0.0
241,0.0,0.0,0.0,0.0,0.003992169845910635,0.0,0.0
242,0.0,0.0,0.0,0.0,0.003828811965990683,0.0,0.0
243,0.0,0.0,0.0,0.0,0.003673308531969695,0.0,0.0
244,0.0,0.0,0.0,0.0,0.003524090240148573,0.0,0.0
245,0.0,0.0,0.0,0.0,0.003380001702050369,0.0,0.0
246,0.0,0.0,0.0,0.0,0.003242582495188505,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0031107357652699528,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0029847332378138396,0.0,0.0
249,0.0,0.0,0.0,0.0,0.002863290935476113,0.0,0.0
250,0.0,0.0,0.0,0.0,0.002746242791674755,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0026344631460355197,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0025271886872891103,0.0,0.0
253,0.0,0.0,0.0,0.0,0.002424257005311797,0.0,0.0
254,0.0,0.0,0.0,0.0,0.002324456163790079,0.0,0.0
255,0.0,0.0,0.0,0.0,0.002229738466534789,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0021398606412182048,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0020517132262512085,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0019674862771003627,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0018871191371573857,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0018101518225929526,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0017362685021505412,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0016654236816353869,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0015974562722160727,0.0,0.0
264,0.0,0.0,0.0,0.0,0.001532259704854117,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0014695781961885069,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0014096075355965177,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0013521883381405302,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0012970046379216127,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0012440140803282394,0.0,0.0
270,0.0,0.0,0.0,0.0,0.001193217738615587,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0011443699864100037,0.0,0.0
272,0.0,0.0,0.0,0.0,0.001097728705994384,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0010529125820901838,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0010098686910360603,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0009685221152999485,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0009289570561837315,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0008910667546334902,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0008545901478271529,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0008197169877354698,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0007862346610068281,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0007541813329694262,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0007232585950866983,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0006937897284883109,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0006653989318976552,0.0,0.0
285,0.0,0.0,0.0,0.0,0.000638195874888647,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0006121080396420045,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0005870835232715836,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0005630606585272385,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0005400531422625988,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0005179676425631988,0.0,0.0
291,0.0,0.0,0.0,0.0,0.00049679758287158,0.0,0.0
292,0.0,0.0,0.0,0.0,0.00047660381702275845,0.0,0.0
293,0.0,0.0,0.0,0.0,0.00045710996202695227,0.0,0.0
294,0.0,0.0,0.0,0.0,0.00043830669727350626,0.0,0.0
295,0.0,0.0,0.0,0.0,0.00042037201090818713,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0004031660359138371,0.0,0.0
297,0.0,0.0,0.0,0.0,0.00038667531324874086,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0003708304714137464,0.0,0.0
299,0.0,0.0,0.0,0.0,0.00035566607910350633,0.0,0.0
300,0.0,0.0,0.0,0.0,0.00034112128061386873,0.0,0.0
301,0.0,0.0,0.0,0.0,0.00032714733785722165,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0003137811810898084,0.0,0.0
303,0.0,0.0,0.0,0.0,0.00030091499107322273,0.0,0.0
304,0.0,0.0,0.0,0.0,0.00028858521348409667,0.0,0.0
305,0.0,0.0,0.0,0.0,0.00027677708445387957,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0002654553206472714,0.0,0.0
307,0.0,0.0,0.0,0.0,0.00025459563160344894,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0002442024513965952,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0002342254926194739,0.0,0.0
310,0.0,0.0,0.0,0.0,0.00022462922100639955,0.0,0.0
311,0.0,0.0,0.0,0.0,0.00021543901294581678,0.0,0.0
312,0.0,0.0,0.0,0.0,0.00020662900350308175,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0001981521223139523,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0001900579365836201,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0001822628215376025,0.0,0.0
316,0.0,0.0,0.0,0.0,0.00017478791712903494,0.0,0.0
317,0.0,0.0,0.0,0.0,0.00016764622247961123,0.0,0.0
318,0.0,0.0,0.0,0.0,0.00016080043849308384,0.0,0.0
319,0.0,0.0,0.0,0.0,0.00015422789465717552,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0001479047527903774,0.0,0.0
321,0.0,0.0,0.0,0.0,0.00014186172692242245,0.0,0.0
322,0.0,0.0,0.0,0.0,0.00013606222711501565,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0001305639331070266,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0001252470790814534,0.0,0.0
325,0.0,0.0,0.0,0.0,0.00012012533941990641,0.0,0.0
326,0.0,0.0,0.0,0.0,0.00011520656207054836,0.0,0.0
327,0.0,0.0,0.0,0.0,0.00011046694129755602,0.0,0.0
328,0.0,0.0,0.0,0.0,0.00010593495019645555,0.0,0.0
329,0.0,0.0,0.0,0.0,0.00010161847773227173,0.0,0.0
330,0.0,0.0,0.0,0.0,9.746640382513622e-05,0.0,0.0
331,0.0,0.0,0.0,0.0,9.346611440005978e-05,0.0,0.0
332,0.0,0.0,0.0,0.0,8.963649206525857e-05,0.0,0.0
333,0.0,0.0,0.0,0.0,8.598346080492088e-05,0.0,0.0
334,0.0,0.0,0.0,0.0,8.248835427557403e-05,0.0,0.0
335,0.0,0.0,0.0,0.0,7.909669058444726e-05,0.0,0.0
336,0.0,0.0,0.0,0.0,7.585937888265631e-05,0.0,0.0
337,0.0,0.0,0.0,0.0,7.276107061568251e-05,0.0,0.0
338,0.0,0.0,0.0,0.0,6.976035242813748e-05,0.0,0.0
339,0.0,0.0,0.0,0.0,6.690593699698171e-05,0.0,0.0
340,0.0,0.0,0.0,0.0,6.418730203205148e-05,0.0,0.0
341,0.0,0.0,0.0,0.0,6.156293005754169e-05,0.0,0.0
342,0.0,0.0,0.0,0.0,5.902154771023134e-05,0.0,0.0
343,0.0,0.0,0.0,0.0,5.6610229366733846e-05,0.0,0.0
344,0.0,0.0,0.0,0.0,5.4304120053495554e-05,0.0,0.0
345,0.0,0.0,0.0,0.0,5.207216381290877e-05,0.0,0.0
346,0.0,0.0,0.0,0.0,4.9935883107824696e-05,0.0,0.0
347,0.0,0.0,0.0,0.0,4.791031836566103e-05,0.0,0.0
348,0.0,0.0,0.0,0.0,4.593872247421487e-05,0.0,0.0
349,0.0,0.0,0.0,0.0,4.405936849885969e-05,0.0,0.0
350,0.0,0.0,0.0,0.0,4.2253227583699916e-05,0.0,0.0
351,0.0,0.0,0.0,0.0,4.052061528592766e-05,0.0,0.0
352,0.0,0.0,0.0,0.0,3.886087737306199e-05,0.0,0.0
353,0.0,0.0,0.0,0.0,3.729841688605821e-05,0.0,0.0
354,0.0,0.0,0.0,0.0,3.5760727692543474e-05,0.0,0.0
355,0.0,0.0,0.0,0.0,3.4296234878416594e-05,0.0,0.0
356,0.0,0.0,0.0,0.0,3.287690197998698e-05,0.0,0.0
357,0.0,0.0,0.0,0.0,3.155894108287347e-05,0.0,0.0
358,0.0,0.0,0.0,0.0,3.0244436865872013e-05,0.0,0.0
359,0.0,0.0,0.0,0.0,2.899982705307391e-05,0.0,0.0
360,0.0,0.0,0.0,0.0,2.7828162174323072e-05,0.0,0.0
361,0.0,0.0,0.0,0.0,2.6680940964720206e-05,0.0,0.0
362,0.0,0.0,0.0,0.0,2.558703975387848e-05,0.0,0.0
363,0.0,0.0,0.0,0.0,2.453725000132742e-05,0.0,0.0
364,0.0,0.0,0.0,0.0,2.3536273216425222e-05,0.0,0.0
365,0.0,0.0,0.0,0.0,2.2580126402390417e-05,0.0,0.0
366,0.0,0.0,0.0,0.0,2.1628020332875805e-05,0.0,0.0
367,0.0,0.0,0.0,0.0,2.0771309819880798e-05,0.0,0.0
368,0.0,0.0,0.0,0.0,1.9917069236977645e-05,0.0,0.0
369,0.0,0.0,0.0,0.0,1.9089379223366505e-05,0.0,0.0
370,0.0,0.0,0.0,0.0,1.830825864825599e-05,0.0,0.0
371,0.0,0.0,0.0,0.0,1.75760657579656e-05,0.0,0.0
372,0.0,0.0,0.0,0.0,1.6846747914238772e-05,0.0,0.0
373,0.0,0.0,0.0,0.0,1.6169072142387737e-05,0.0,0.0
374,0.0,0.0,0.0,0.0,1.5479549217392213e-05,0.0,0.0
375,0.0,0.0,0.0,0.0,1.4869136658122775e-05,0.0,0.0
376,0.0,0.0,0.0,0.0,1.4258767080208758e-05,0.0,0.0
377,0.0,0.0,0.0,0.0,1.3672811480441112e-05,0.0,0.0
378,0.0,0.0,0.0,0.0,1.3116092471155959e-05,0.0,0.0
379,0.0,0.0,0.0,0.0,1.2596289523350223e-05,0.0,0.0
380,0.0,0.0,0.0,0.0,1.2059289096623117e-05,0.0,0.0
381,0.0,0.0,0.0,0.0,1.1577359628512533e-05,0.0,0.0
382,0.0,0.0,0.0,0.0,1.1088900069384558e-05,0.0,0.0
383,0.0,0.0,0.0,0.0,1.0643444377507312e-05,0.0,0.0
384,0.0,0.0,0.0,0.0,1.0209606200278815e-05,0.0,0.0
385,0.0,0.0,0.0,0.0,9.794387177123417e-06,0.0,0.0
386,0.0,0.0,0.0,0.0,9.403579103139367e-06,0.0,0.0
387,0.0,0.0,0.0,0.0,9.012798562144902e-06,0.0,0.0
388,0.0,0.0,0.0,0.0,8.617354221959941e-06,0.0,0.0
389,0.0,0.0,0.0,0.0,8.28008097089724e-06,0.0,0.0
390,0.0,0.0,0.0,0.0,7.938141653571303e-06,0.0,0.0
