,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5427212121950034,0.0,0.0,1.0,0.38568030304875084,0.7713606060975017,0.0,0.0,0.0,1.0,1.0,1.0,0.38568030304875084,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.38568030304875084,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7713606060975017,0.0,1.0,0.0,0.7713606060975017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.38568030304875084,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5427212121950034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713606060975017,0.7713606060975017,0.0,0.0,1.0,0.0,0.0,0.7713606060975017,0.0,0.0,0.0,1.5427212121950034,0.0,0.0,0.7713606060975017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.38568030304875084,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5427212121950034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.38568030304875084,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7713606060975017,1.0,0.0,0.38568030304875084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38568030304875084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1909942623860312,0.0,0.0,1.0,0.2977485655965078,0.5954971311930156,0.0,0.0,0.0,1.0,1.0,1.0,0.2977485655965078,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2977485655965078,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5954971311930156,0.0,1.0,0.0,0.5954971311930156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2977485655965078,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1909942623860312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954971311930156,0.5954971311930156,0.0,0.0,1.0,0.0,0.0,0.5954971311930156,0.0,0.0,0.0,1.1909942623860312,0.0,0.0,0.5954971311930156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2977485655965078,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1909942623860312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2977485655965078,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5954971311930156,1.0,0.0,0.2977485655965078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977485655965078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9190721812195933,0.0,0.0,1.0,0.22976804530489833,0.45953609060979667,0.0,0.0,0.0,1.0,1.0,1.0,0.22976804530489833,0.38568030304875084,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22976804530489833,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45953609060979667,0.0,1.0,0.0,0.45953609060979667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.22976804530489833,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9190721812195933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45953609060979667,0.45953609060979667,0.0,0.0,1.0,0.0,0.0,0.45953609060979667,0.0,0.0,0.0,0.9190721812195933,0.0,0.0,0.45953609060979667,0.0,0.0,0.7713606060975017,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22976804530489833,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9190721812195933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.22976804530489833,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45953609060979667,1.0,0.0,0.22976804530489833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22976804530489833,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.709233916674798,0.0,0.0,1.0,0.1773084791686995,0.354616958337399,0.0,0.0,0.0,1.0,1.0,1.0,0.1773084791686995,0.2977485655965078,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1773084791686995,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.354616958337399,0.0,1.0,0.0,0.354616958337399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1773084791686995,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.709233916674798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354616958337399,0.354616958337399,0.0,0.0,1.0,0.0,0.0,0.354616958337399,0.0,0.0,0.0,1.0949142197235489,0.0,0.0,0.354616958337399,0.0,0.0,0.5954971311930156,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38568030304875084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.38568030304875084,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1773084791686995,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.709233916674798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1773084791686995,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.354616958337399,1.0,0.0,0.1773084791686995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773084791686995,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5473049438371235,0.0,0.0,1.0,0.13682623595928087,0.27365247191856173,0.0,0.0,0.0,1.0,1.0,1.0,0.13682623595928087,0.22976804530489833,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13682623595928087,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27365247191856173,0.0,1.0,0.0,0.27365247191856173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.13682623595928087,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3186655499346251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27365247191856173,0.27365247191856173,0.0,0.0,1.0,0.0,0.0,0.27365247191856173,0.0,0.0,0.0,0.8450535094336313,0.0,0.0,0.27365247191856173,0.0,0.0,0.45953609060979667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2977485655965078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2977485655965078,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13682623595928087,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9329852468858744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13682623595928087,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.27365247191856173,1.0,0.0,0.13682623595928087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13682623595928087,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.193707443305931,0.0,0.0,1.0,0.10558670930210731,0.21117341860421462,0.0,0.0,0.0,1.0,1.0,1.0,0.10558670930210731,0.1773084791686995,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.10558670930210731,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21117341860421462,0.0,1.0,0.0,0.21117341860421462,0.0,0.0,1.0,0.0,0.0,0.38568030304875084,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4912670123508581,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0178439684014449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21117341860421462,0.5968537216529655,0.0,0.0,1.0,0.0,0.0,0.21117341860421462,0.0,0.0,0.0,0.6521148825133276,0.0,0.0,0.21117341860421462,0.0,0.0,0.354616958337399,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22976804530489833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.22976804530489833,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10558670930210731,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7200954028049371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.38568030304875084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.10558670930210731,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21117341860421462,1.0,0.0,0.10558670930210731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10558670930210731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9214157126137745,0.0,0.0,1.0,0.08147964535518974,0.16295929071037948,0.0,0.0,0.0,1.0,1.0,1.0,0.08147964535518974,0.13682623595928087,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08147964535518974,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16295929071037948,0.0,1.0,0.0,0.16295929071037948,0.0,0.0,1.0,0.0,0.0,0.2977485655965078,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.37922821095169756,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7854546720305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486395937591303,0.46070785630688726,0.0,0.0,1.0,0.0,0.0,0.16295929071037948,0.0,0.0,0.0,0.5032270605894584,0.0,0.0,0.16295929071037948,0.0,0.0,0.27365247191856173,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1773084791686995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1773084791686995,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08147964535518974,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5556866267256573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2977485655965078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08147964535518974,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5486395937591303,1.0,0.0,0.08147964535518974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671599484039406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7110424648907494,0.0,0.0,1.0,0.0628765935702382,0.1257531871404764,0.0,0.0,0.0,1.0,1.0,1.0,0.0628765935702382,0.10558670930210731,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0628765935702382,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1257531871404764,0.0,1.0,0.0,0.1257531871404764,0.0,0.0,1.0,0.0,0.0,0.22976804530489833,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.29264463887513653,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7713606060975017,0.0,0.0,0.6061233326183517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235017527369842,0.3555212324453747,0.0,0.0,1.0,0.0,0.0,0.1257531871404764,0.0,0.0,0.0,1.1596932163377354,0.0,0.0,0.1257531871404764,0.0,0.0,0.21117341860421462,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.38568030304875084,0.0,0.0,0.0,0.13682623595928087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13682623595928087,0.38568030304875084,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0628765935702382,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8144951564984031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22976804530489833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0628765935702382,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4235017527369842,1.0,0.0,0.0628765935702382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360625159166746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5487005728039468,0.0,0.0,1.0,0.048520903616636954,0.09704180723327391,0.0,0.0,0.0,1.0,1.0,1.0,0.048520903616636954,0.08147964535518974,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.048520903616636954,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09704180723327391,0.0,1.0,0.0,0.09704180723327391,0.0,0.0,1.0,0.0,0.0,0.1773084791686995,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.22582938278533643,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5954971311930156,0.0,0.0,0.46773608638510955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32680985253817224,0.2743502864019734,0.0,0.0,1.0,0.0,0.0,0.09704180723327391,0.0,0.0,0.0,0.8951674549616707,0.0,0.0,0.09704180723327391,0.0,0.0,0.16295929071037948,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2977485655965078,0.0,0.0,0.0,0.876947315399609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.10558670930210731,0.2977485655965078,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.048520903616636954,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6286584160223365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1773084791686995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.048520903616636954,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32680985253817224,1.0,0.0,0.048520903616636954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
